"","Time","MAT5180","MAT 86-15","WAPLS 51-80","WAPLS 86-15","WA5180","WA 86-15"
"23",2662,3.986944534,4.610277841,5.26256032513379,5.86558049009471,5.26256032513378,5.8655804900948
"24",2810,3.986944534,4.610277841,4.76646329392678,5.36561314102984,4.76646329392595,5.36561314102914
"25",2876,4.9204445248,5.7429445474,4.97634854290355,5.59156027826996,4.97634854290307,5.59156027826961
"26",2941,3.9206111986,4.5420556194,3.91781750165773,4.51572941360975,3.91781750165551,4.51572941360773
"27",3081,3.9206111986,4.5420556194,3.81735648080013,4.40437152992015,3.81735648079774,4.40437152991795
"28",3225,4.9204445248,5.7429445474,5.15539048266328,5.78632890471791,5.15539048266309,5.78632890471786
"29",3369,4.9204445248,5.7429445474,5.01837409861731,5.66655815704554,5.01837409861689,5.66655815704531
"30",3435,4.4096111806,5.1902778788,2.10309863180915,2.80518070655829,2.10309863180394,2.80518070655359
"31",3502,7.2776112302,8.132111251,5.87572704354911,6.51055575645228,5.87572704355011,6.51055575645337
"32",3645,6.1886112182,7.0173334636,5.12896881615317,5.79825385345023,5.12896881615294,5.79825385345021
"33",3780,8.2348890298,9.041666818,5.11113319211101,5.77260295309142,5.11113319211076,5.77260295309135
"34",3850,6.7311667742,7.613222357,6.65371094465234,7.29360211245873,6.65371094465462,7.29360211246103
"35",4068,7.0853890106,7.8618334688,7.87919477972685,8.49805527747483,7.87919477973115,8.49805527747902
"36",4353,7.561222361,8.3445556904,8.26972383207104,8.8727519159467,8.26972383207599,8.87275191595148
"37",4441,9.3358890524,10.097111277,8.47179487685328,9.0742931873368,8.47179487685855,9.07429318734189
"38",4562,10.1942779626,10.898333508,8.99783212271704,9.60715731756482,8.99783212272318,9.60715731757074
"39",4624,9.3167223864,10.080777951,8.00449920043238,8.61717550083752,8.00449920043689,8.6171755008419
"40",4681,8.4933334834,9.241611274,7.95325226192923,8.56227020531421,7.95325226193365,8.56227020531851
"41",4738,8.3786112528,9.18755571,7.4948211542904,8.10816710790141,7.49482115429407,8.10816710790499
"42",4797,7.4325557048,8.1400001382,10.2093557499582,10.7985141915294,10.2093557499664,10.7985141915372
"43",4857,10.1942779626,10.898333508,8.79324302537608,9.39745764876628,8.79324302538188,9.39745764877187
"44",4976,9.237000163,9.988777941,8.82354945663502,9.43292852878982,8.82354945664088,9.43292852879546
"45",5112,8.4573334854,9.202444598,8.31239403312097,8.91942645100237,8.31239403312598,8.91942645100722
"46",5178,10.0505557396,10.752444616,9.45933053017235,10.0569222924316,9.45933053017925,10.0569222924383
"47",5244,8.9087223934,9.6155557094,9.54916628115873,10.1521386741875,9.54916628116577,10.1521386741942
"48",5373,8.9212223772,9.6660557148,9.14354801328789,9.75069789893762,9.14354801329426,9.75069789894376
"49",5508,8.4942223836,9.1968334784,9.86744708347235,10.4537135162753,9.86744708347992,10.4537135162826
