"","Time","MAT5180","MAT 86-15","WAPLS 51-80","WAPLS 86-15","WA5180","WA 86-15"
"66",3751.177,9.5723334944,10.2080557456,10.3138839097129,10.843151450099,10.3138839097212,10.8431514501069
"67",3801.175,9.1686668322,9.8775001924,10.0205405313767,10.5531565272791,10.0205405313845,10.5531565272865
"68",3851.174,9.6462779448,10.2825001924,10.3713934589478,10.8947250034092,10.3713934589562,10.8947250034171
"69",3901.173,9.1686668322,9.8775001924,10.0455239791727,10.577481589259,10.0455239791805,10.5774815892664
"70",3951.172,9.5723334944,10.2080557456,10.1534641475888,10.6827537978529,10.1534641475968,10.6827537978605
"71",4001.171,9.9016668392,10.5483335354,9.90462366439037,10.4403153998468,9.90462366439801,10.440315399854
"72",4051.17,9.3271112864,9.9939446326,10.2372422034829,10.7697555069208,10.237242203491,10.7697555069285
"73",4101.169,9.1686668322,9.8775001924,10.1782988421935,10.7254627938294,10.1782988422015,10.7254627938371
"74",4151.168,9.4080557124,10.0406113024,10.7240597231342,11.2520765531775,10.7240597231432,11.252076553186
"75",4201.167,9.5479446138,10.2114446384,9.90436160736856,10.4399355676627,9.9043616073762,10.4399355676699
"76",4245.326,9.5479446138,10.2114446384,9.2364180358805,9.76712597913512,9.23641803588703,9.76712597914129
"77",4289.295,9.2043890544,9.9060001934,9.30481592727832,9.84858428265979,9.30481592728497,9.84858428266609
"78",4333.265,9.5479446138,10.2114446384,9.28890371283346,9.81960784054506,9.28890371284007,9.81960784055131
"79",4377.234,10.1468890676,10.7827224264,9.66936502220195,10.2095154686135,9.6693650222092,10.2095154686204
"80",4421.204,9.1686668322,9.8775001924,9.47808253862477,10.0232325757112,9.47808253863171,10.0232325757177
"81",4465.173,9.9016668392,10.5483335354,9.60687582056089,10.1487098046878,9.60687582056803,10.1487098046946
"82",4509.142,10.2452223986,10.8537779804,9.84613542046292,10.3735044132619,9.84613542047046,10.373504413269
"83",4553.112,9.6462779448,10.2825001924,9.75102990790578,10.2846228206711,9.75102990791316,10.284622820678
"84",4597.081,9.3027223854,9.9770557474,9.59067681704878,10.1150259982082,9.59067681705589,10.1150259982149
"85",4641.051,9.3027223854,9.9770557474,9.40115396191098,9.93374831771368,9.40115396191778,9.93374831772011
"86",4772.959,8.959166826,9.6716113024,8.69977767953289,9.23389052647794,8.69977767953854,9.23389052648328
"87",4816.929,9.3027223854,9.9770557474,8.97352405213755,9.5057493562807,8.97352405214364,9.50574935628646
"88",4860.898,9.6462779448,10.2825001924,9.45672829225974,9.97446557820507,9.45672829226664,9.97446557821156
"89",4904.867,9.3027223854,9.9770557474,8.99911622030888,9.53103999732375,8.99911622031502,9.53103999732955
"90",4948.837,9.6462779448,10.2825001924,9.89768331693158,10.4104716269138,9.8976833169392,10.410471626921
"91",4992.806,9.6462779448,10.2825001924,10.1283654901918,10.659295664419,10.1283654901998,10.6592956644266
"92",5046.633,9.3781668384,10.0833890824,10.3772305755071,10.9183680067389,10.3772305755155,10.9183680067469
"93",5148.766,9.3479446096,10.0155001942,10.4839567165179,11.0239009675181,10.4839567165264,11.0239009675262
"94",5250.898,10.381222409,11.064555767,10.7438536043995,11.2850653549961,10.7438536044085,11.2850653550046
"95",5347.292,10.381222409,11.064555767,11.7654024544121,12.309672866893,11.7654024544228,12.3096728669031
"96",5503.796,9.940777961,10.678944657,12.1430711280524,12.6896260128058,12.1430711280637,12.6896260128165
"97",5623.211,10.791000197,11.466722439,12.2029082902742,12.7504800529573,12.2029082902856,12.7504800529681
"98",5718.743,9.940777961,10.678944657,11.9438869451676,12.4982090120682,11.9438869451785,12.4982090120786
"99",5814.276,9.940777961,10.678944657,12.0768544702003,12.6287369255161,12.0768544702115,12.6287369255268
"100",5909.808,9.940777961,10.678944657,11.9140184306756,12.4661443143181,11.9140184306865,12.4661443143284
"101",6005.341,9.940777961,10.678944657,12.24824761296,12.7990245787392,12.2482476129715,12.7990245787501
"102",6100.873,9.648222402,10.393722424,12.2003996939657,12.7533779031141,12.2003996939771,12.7533779031249
"103",6291.938,9.940777961,10.678944657,12.1111019462452,12.6666371976326,12.1111019462565,12.6666371976433
"104",6387.47,10.791000197,11.466722439,12.0356694604345,12.5883479822749,12.0356694604456,12.5883479822855
"105",6483.003,9.5452779518,10.2642224208,11.8612234449018,12.4149127643131,11.8612234449126,12.4149127643234
"106",6576.847,10.791000197,11.466722439,12.2382792011126,12.7913857044294,12.2382792011241,12.7913857044403
"107",6667.774,10.791000197,11.466722439,12.1498444810511,12.6978702500734,12.1498444810624,12.6978702500842
"108",6769.675,10.381222409,11.064555767,11.9199713105212,12.4782068552282,11.9199713105321,12.4782068552386
"109",6881.98,9.9857223998,10.6498335308,11.3155839515846,11.8775303151949,11.3155839515945,11.8775303152043
"110",6994.285,10.381222409,11.064555767,11.6246963094644,12.1849535989986,11.6246963094748,12.1849535990085
"111",7106.59,10.381222409,11.064555767,11.5639980090661,12.1224126301694,11.5639980090765,12.1224126301793
"112",7218.895,11.231444645,11.852333549,11.6722170269588,12.2365405585539,11.6722170269694,12.2365405585639
"113",7331.2,10.381222409,11.064555767,11.3750549955361,11.9386825910674,11.3750549955462,11.938682591077
"114",7611.963,9.5452779518,10.2642224208,11.7588418818315,12.3224025475915,11.7588418818422,12.3224025476017
"115",7668.115,10.381222409,11.064555767,11.7962908050962,12.3521531787974,11.7962908051069,12.3521531788076
"116",7780.42,9.9857223998,10.6498335308,11.0484072838144,11.6112404712948,11.0484072838239,11.6112404713038
"117",7892.726,9.9857223998,10.6498335308,11.1806585003126,11.7507580437483,11.1806585003223,11.7507580437576
"118",8005.031,9.9857223998,10.6498335308,11.0085836625706,11.5926727233255,11.00858366258,11.5926727233345
"119",8117.336,9.6931668408,10.3646112978,10.7573665508469,11.3393092834463,10.7573665508559,11.339309283455
"120",8259.72,7.914777919,8.5358334878,9.98371931839962,10.5746084176154,9.98371931840738,10.5746084176228
"121",8439.186,9.0001112704,9.5867223852,10.5537612500073,11.1441649647603,10.553761250016,11.1441649647686
"122",8618.652,9.380111273,10.0588335114,10.8374095540621,11.4216385573263,10.8374095540712,11.4216385573351
"123",8708.385,12.5637779842,13.0733891108,11.2262363804146,11.8028474143141,11.2262363804244,11.8028474143235
"124",8798.118,10.113944615,10.7502779614,10.9757084496822,11.5574234237559,10.9757084496916,11.5574234237649
"125",8887.851,12.5388891028,13.039833551,11.056478345427,11.6394439512989,11.0564783454366,11.639443951308
"126",8977.583,8.5065001478,9.22972239,10.7732137602912,11.3621336628758,10.7732137603002,11.3621336628844
"127",9067.316,12.0799446528,12.6417779918,11.0954166754759,11.6821598324456,11.0954166754854,11.6821598324548
"128",9157.049,10.2568890664,10.975444631,11.3906933174353,11.9793133008676,11.3906933174453,11.9793133008772
"129",9246.782,8.5065001478,9.22972239,11.2642399102334,11.8471583471335,11.2642399102433,11.8471583471429
"130",9336.515,10.3619446256,11.0229446424,10.5342457851135,11.1253999436398,10.5342457851222,11.1253999436481
