"","site.name","lat","long","51.80","86.15","Abies","Acer","Alnus rubra","Alnus rugosa","AlnusXC","Aquifoliaceae","Arceuthobium","Artemisia","Asteraceae","Betula","Brassicaceae","Cactaceae","Carya","Caryophyllaceae","Castanea","Celtis","Cephalanthus","Chenopodiaceae/Amaranthaceae","Chrysolepis/Lithocarpus","Corylus","Cupressaceae","Cyperaceae","Dryas","Ephedra","Ericaceae","Fagus","Fraxinus nigra","Fraxinus pennsylvanica/americana","Iva","Juglans","Larix/Pseudotsuga","Larrea","Liquidambar","Minor Forbs","Myricaceae","Nyssa","Ostrya/Carpinus","Oxyria","Papaveraceae","Picea","Pinus diploxylon","Pinus haploxylon","Pinus undifferentiated","Plantaginaceae","Platanus","Poaceae","Poaeceae","Populus","Prosopis","Pteridium","Quercus","Rosaceae","Salix","Sarcobatus","Saxifraga","Sphagnum","Taxodium","Tilia","Total Fraxinus (sum of nigra/penn/undiff)","Total Lycopodium","Tsuga heterophylla","Tsuga mertensiana","Tsuga undifferentiated","Ulmus"
"132","Irely Lake",47.65,-124,8.13027790741374,8.78000014647841,1,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
"133","Kalaloch 1",47.3,-124.3,9.57916682627466,10.2266668061415,2.04081632653061,0,0,0,68.3673469387755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,3.06122448979592,0,0,2.04081632653061,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2040816326531,0
"134","Kalaloch 2",47.7,-124.35,8.76361124904619,9.40750014616383,1.05263157894737,0,0,0,38.9473684210526,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,1.05263157894737,9.47368421052632,12.6315789473684,0,0,1.05263157894737,0,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3684210526316,0
"135","Kalaloch 3",47.73,-124.12,8.76361124904619,9.40750014616383,6.23084780388151,0,0,0,12.5638406537283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77936670071502,6.43513789581205,0,0,1.22574055158325,0,0,0,0,0,1.22574055158325,0,0,0,0,0,0,0,0,1.22574055158325,0,0,5.00510725229826,0,0,6.23084780388151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0776302349336,0
"136","Queets River",47.75,-124.09,8.76361124904619,9.40750014616383,2.2517911975435,2.2517911975435,0,0,17.9119754350051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2517911975435,23.6438075742068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2517911975435,0,0,4.503582395087,0,0,2.2517911975435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6816786079836,0
"137","Steamboat Creek",47.78,-124.1,8.76361124904619,9.40750014616383,2.05338809034908,0,0,0,41.8891170431211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3244353182752,0,0,0,2.05338809034908,0,0,0,0,0,2.05338809034908,0,0,0,0,0,0,0,0,2.05338809034908,0,0,2.05338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5195071868583,0
"138","Cedar Creek",47.1,-124.1,9.57916682627466,10.2266668061415,1.21681415929204,0,0,0,54.4247787610619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21681415929204,0,0,0,0,0,0,0,0,0,1.21681415929204,0,0,0,0,0,0,0,0,1.21681415929204,0,0,1.21681415929204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4911504424779,0
"139","Mount Octopus 1",47.8,-124.05,8.76361124904619,9.40750014616383,0,0,0,0,96.9387755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02040816326531,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","Mount Octopus 2",47.75,-124,8.13027790741374,8.78000014647841,2.04081632653061,0,0,0,74.4897959183673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,2.04081632653061,0,0,2.04081632653061,0,0,11.2244897959184,0,2.04081632653061,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0
"141","Hoh River 2",47.85,-123.9,8.13027790741374,8.78000014647841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","Hoh River 1",47.82,-124.25,8.76361124904619,9.40750014616383,1.51515151515152,0,0,0,18.9393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5151515151515,0,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51515151515152,0,0,30.3030303030303,0,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1818181818182,0
"143","Hoh River 3",47.83,-124.55,9.62361127850082,10.2594446029928,2.10526315789474,0,0,0,76.8421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10526315789474,0,0,2.10526315789474,2.10526315789474,0,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36842105263158,0
"144","Hoh River 4",47.85,-124.67,9.62361127850082,10.2594446029928,0,0,0,0,27.3190621814475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14067278287462,0,0,0,2.14067278287462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30071355759429,0,0,2.14067278287462,0,0,0,0,0,0,0,0,0,2.14067278287462,0,0,0,0,0,0,0,0,0,58.8175331294597,0
"145","Hoh River 5",48,-124.45,8.76361124904619,9.40750014616383,3.03030303030303,0,0,0,25.2525252525253,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,1.01010101010101,0,0,0,0,0,1.01010101010101,0,0,0,23.2323232323232,0,0,0,0,5.05050505050505,0,0,4.04040404040404,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3434343434343,0
"146","Hoh-Bogachiel Divide 1",48.22,-124.7,9.40305572383934,10.0600001924568,2,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
"147","Hoh-Bogachiel Divide 2",48.2,-124.5,8.27555570569303,8.9194445974297,2.12765957446809,0,0,0,15.9574468085106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9574468085106,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,0,0,12.7659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.063829787234,0
"148","La Push",48.5,-124.8,9.40305572383934,10.0600001924568,2.04081632653061,0,0,0,66.3265306122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,5.10204081632653,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4081632653061,0
"149","Mora",48.2,-124.15,8.27555570569303,8.9194445974297,0,2.32558139534884,0,0,0,0,0,2.32558139534884,0,0,0,0,2.32558139534884,0,0,0,0,69.7674418604651,0,0,0,0,0,0,2.32558139534884,0,0,0,0,2.32558139534884,2.32558139534884,0,0,0,0,0,9.30232558139535,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,2.32558139534884
"150","Wentworth Lake",48.00985,-124.530695,9.40305572383934,10.0600001924568,17.8571428571429,0,0,0,22.3214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78571428571429,1.78571428571429,13.3928571428571,0,0,0,0,0,0,0,0,4.46428571428571,0,0,0,0,0,0,0,0,2.67857142857143,0,0,0,0,0,0.892857142857143,0,0,0,0,0,0,2.67857142857143,0,0,0,0,0,0,0,0,0,32.1428571428571,0
"151","Ozette Lake",48.05,-123.6,8.58166680398087,9.25777793294854,4.04040404040404,1.01010101010101,0,0,84.8484848484848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,1.01010101010101,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,5.05050505050505,0
"152","Cape Alava",47.94,-123.75,8.13027790741374,8.78000014647841,6.27572016460905,0,0,0,12.5514403292181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05761316872428,0,0,0,0,0,0,0,0,0,34.5679012345679,0,0,0,0,0,0,0,0,2.05761316872428,0,0,4.21810699588477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2716049382716,0
"153","Wessler",47.95,-123.3,7.65694456942793,8.25583346701331,18.6096256684492,0,0,0,17.4331550802139,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,1.17647058823529,1.17647058823529,0,0,0,0,0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,1.17647058823529,0,0,16.2566844919786,0,0,10.3743315508021,0,0,0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,30.2673796791444,0
"154","Cape Flattery",47.92,-123.25,7.65694456942793,8.25583346701331,10.5369807497467,0,0,0,21.0739614994934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01317122593718,1.01317122593718,0,0,0,0,0,0,0,0,4.25531914893617,0,0,0,0,0,0,0,0,1.01317122593718,0,0,11.5501519756839,0,0,5.26849037487335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2755825734549,0
"155","Beaver Lake (US:Washington)",47.9,-123.2,7.65694456942793,8.25583346701331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Fairholm",47.93,-123.2,7.65694456942793,8.25583346701331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Elwha",48.02,-123.04,9.20000012889504,9.85222241160356,1.09289617486339,1.09289617486339,0,0,83.0601092896175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09289617486339,0,0,0,0,0,0,0,0,0,2.07650273224044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24590163934426,0,1.09289617486339,0,0,0,0,1.09289617486339,0,0,0,0,0,0,0,0,0,4.15300546448087,0
"158","Olympic Hot Springs",47.86,-122.89,10.2577779479325,10.8663890818755,0,0,0,0,86.8686868686869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,2.02020202020202,0,0,0,0,0,0,0,0,2.02020202020202,0,0,2.02020202020202,1.01010101010101,0,1.01010101010101,0,1.01010101010101,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,2.02020202020202,0
"159","Blue Mountain",47.85,-122.75,10.2577779479325,10.8663890818755,2,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0
"160","Deer Park (US:Washington:Jefferson)",47.75,-123.9,8.13027790741374,8.78000014647841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Deer Park (US:Washington:Kitsap)",47.6,-123,10.2577779479325,10.8663890818755,2,2,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,6,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0
"162","Deer Park Road",47.2,-124.12,9.57916682627466,10.2266668061415,0,0,0,0,59.1463414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0662020905923,0,0,0,0,0,0,0,26.0452961672474,0,0,0,0,1.74216027874564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","Sequim",47.3,-124.03,9.57916682627466,10.2266668061415,0,0,0,0,18.992965568308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999629766753055,0,0,0.999629766753055,0,0,0,0,0,0.999629766753055,0,0,0,63.013698630137,0,0,0,0,0.999629766753055,0,0,5.99777860051833,0,0,0.999629766753055,0,0,0,0,0,0,0.999629766753055,0,0,0,0,0,0,0,0,0,5.99777860051833,0
"164","Discovery Bay",47.2,-123.95,9.48611126153005,10.1230557405286,1.03286384976526,0,0,0,42.4413145539906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03286384976526,1.03286384976526,0,0,7.13615023474178,0,0,0,0,0,1.03286384976526,0,0,0,4.69483568075117,0,0,0,0,1.03286384976526,0,0,23.2863849765258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2769953051643,0
"165","Shine",47.25,-123.97,9.48611126153005,10.1230557405286,0,0,0,0,66.1001788908766,0,0,0.983899821109123,0,0,0,0,0,0,0,0,0,0.983899821109123,0,0,0.983899821109123,0,0,0,11.0017889087657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983899821109123,0,0,6.97674418604651,0.983899821109123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0017889087657,0
"166","Mount Walker",47.8,-124.12,8.76361124904619,9.40750014616383,0.954861111111111,0,0,0,44.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90277777777778,0,0,14.2361111111111,0,0,0,0,0,0.954861111111111,0,0,0,0,0,0,0,0,2.95138888888889,0,0,13.8020833333333,0,0,0.954861111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7986111111111,0
"167","Eldon",48.1,-124.67,9.40305572383934,10.0600001924568,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
"168","Columbine Ranch Fen",37.60664,-107.81571,0.696111111674045,1.23000002921455,5.86319218241042,0,0,0,0,0,0,4.88599348534202,0,0,0,0,0,0,0,0,0,4.56026058631922,0,0,3.58306188925081,12.7035830618893,0,0.325732899022801,0,0,0,0,0,0,14.0065146579805,0,0,0.977198697068404,0,0,0,0,0,25.4071661237785,0,0,23.1270358306189,0,0,0,0,0,0,0,3.58306188925081,0,0.651465798045603,0,0,0,0,0,0,0,0,0,0,0.325732899022801
"169","Hershop Bog",29.583333,-97.608333,20.2116669853528,20.6808336562581,0,0,0,0,1.04166666666667,0,0,0,20.8333333333333,0,0,0,2.08333333333333,0,0,1.04166666666667,0,0,0,0,2.08333333333333,21.875,0,0,0,0,0,0,0,0,0,0,0,1.04166666666667,1.04166666666667,0,0,0,0,0,0,0,2.08333333333333,0,0,31.25,0,1.04166666666667,0,0,10.4166666666667,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,2.08333333333333
"170","USGS Gage 15",26.387222,-80.380833,23.9350003745821,24.6044448614121,0,0,0,0,0,0,0,0,2.26415094339623,0,0,0,0,0,0,0,0,84.5283018867925,0,0,0,1.13207547169811,0,0,0,0,0,0,0,0,0,0,0,0,1.50943396226415,0,0,0,0,0,0,0,3.77358490566038,0,0,1.50943396226415,0,0,0,0,1.13207547169811,0,4.15094339622642,0,0,0,0,0,0,0,0,0,0,0
"171","USGS Gage 34",25.869167,-80.485,24.2822226497862,24.9625003973643,0,0,0,0,0,0,0,0,2.5,0,0,0,0.625,0,0,0,0,57.5,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,31.25,0,0,0.625,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","USGS Gage 65",25.814444,-80.72,24.2611114660899,24.9277781115638,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"173","USGS Gage 63",26.188611,-80.531111,23.8955559412639,24.5588892698288,0,0,0,0,0,0,0,0,4.09556313993174,0,0,0,0,0,0,0,0,87.0307167235495,0,0,0,1.02389078498294,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0.341296928327645,0.68259385665529,0,0,0,0,0,0,0,5.46075085324232,0,0,0.68259385665529,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","USGS Gage 76",25.0075,-80.482778,24.4430559423235,25.1127781497108,0,0,0,0,0,0,0,0,2.13903743315508,0,0,0,0,0,0,0,7.48663101604278,47.0588235294118,0,0,0,2.67379679144385,0,0,0,0,0,0,0,0,0,0,0,0.53475935828877,1.06951871657754,0,0,0,0,0,0,0,34.2245989304813,0,0,0.53475935828877,0,0,0,0,2.67379679144385,0,1.60427807486631,0,0,0,0,0,0,0,0,0,0,0
"175","USGS Gage 62",26.174444,-80.751389,23.8955559412639,24.5588892698288,0,0,0,0,0,0,0,0,18.0722891566265,0,0,0,0,0,0,0,2.40963855421687,46.9879518072289,0,0,0,0.602409638554217,0,0,0,0,0,0,0,0,0,0,0,0,4.21686746987952,0,0,0,0,0,0,0,26.5060240963855,0,0,0,0,0,0,0,0.602409638554217,0,0,0,0,0,0,0,0.602409638554217,0,0,0,0,0
"176","Water Conservation Area 3A, Site 3-4-1",26.166944,-80.469444,23.9350003745821,24.6044448614121,0,0,0,0,0,0,0,0,2.6615969581749,0,0,0,0,0,0,0,0,56.6539923954373,0,0,0,26.2357414448669,0,0,0,0,0,0,0,0,0,0,0,0,3.04182509505703,0,0,0,0,0,0,0,7.22433460076046,0,0,2.6615969581749,0,0,0,0,1.52091254752852,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","Water Conservation Area 3A, Site 3-4-2",26.19,-80.523056,23.8955559412639,24.5588892698288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892857142857143,0,0,1.48809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","Water Conservation Area 3A, Site 3-4-3",26.170278,-80.608611,23.8955559412639,24.5588892698288,0,0,0,0,0,0,0,0,7.01754385964912,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,17.5438596491228,0,0,0,0,0,0,0,0,0,0,0,0,8.7719298245614,0,0,0,0,0,0,0,15.7894736842105,0,0,5.26315789473684,0,0,0,0,7.01754385964912,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684
"179","Water Conservation Area 3A, Site 3-4-4",26.035833,-80.469444,23.9350003745821,24.6044448614121,0,0,0,0,0.687285223367698,0,0,0,3.78006872852234,0,0,0,2.40549828178694,0,0,0,0.343642611683849,9.96563573883162,0,0,0,2.74914089347079,0,0,0,0,0,0,0,0,0,0,0,0.687285223367698,31.6151202749141,0,0,0,0,0,0,0,40.2061855670103,0,0,1.3745704467354,0,0,0,0,5.49828178694158,0,0,0,0,0,0,0,0,0,0,0,0,0.687285223367698
"180","Loxahatchee Site 1",26.516667,-80.338889,23.5536114931107,24.2091670248244,0,0,0,0,0.45045045045045,0,0,0,6.75675675675676,0,0,0,2.7027027027027,0,0,0,0,22.5225225225225,0,0,0,4.05405405405405,0,0,0,0,0,0,0,0,0,0,0,0,29.2792792792793,0,0,0,0,0,0,0,27.027027027027,0,0,1.8018018018018,0,0,0,0,4.5045045045045,0,0.900900900900901,0,0,0,0,0,0,0,0,0,0,0
"181","Loop Road Site 2",25.319444,-80.798611,24.5358337428835,25.193889231152,0,0.366300366300366,0,0,0,0,0,0,38.8278388278388,0,0,0,0.366300366300366,0,0,0,3.66300366300366,1.46520146520147,0,0,0,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,38.0952380952381,0,0,0,0,0,0,0,9.15750915750916,0,0,3.66300366300366,0,0,0,0,1.0989010989011,0,0.732600732600733,0,0,0,0,0,0,0,0,0,0,0
"182","Loxahatchee Site 3",26.522778,-80.338889,23.5536114931107,24.2091670248244,0,0,0,0,2.02020202020202,0,0,0,8.08080808080808,0,0,0,1.01010101010101,0,0,1.01010101010101,0,1.01010101010101,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,72.7272727272727,0,0,0,0,0,0,0,5.05050505050505,0,0,2.02020202020202,0,0,0,0,4.04040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","Loxahatchee Site 4",26.522778,-80.341944,23.5536114931107,24.2091670248244,0,0,0,0,0,0,0,0,11.8367346938776,0,0,0,1.22448979591837,0,0,0.408163265306122,0,31.8367346938775,0,0,0,3.6734693877551,0,0,0.408163265306122,0,0,0,0,0,0,0,0,0,19.5918367346939,0,0,0,0,0,0,0,28.5714285714286,0,0,0.408163265306122,0,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","Loop Road Site 3",25.278611,-80.795278,24.5358337428835,25.193889231152,0,0,0,0,0,0,0,0,4.95356037151703,0,0,0,0,0,0,0,1.23839009287926,3.71517027863777,0,0,0,3.09597523219814,0,0,0,0,0,0,0,0,0,0,0,0.309597523219814,36.5325077399381,0.309597523219814,0,0,0,0,0,0,41.4860681114551,0,0,5.88235294117647,0,0,0,0,2.1671826625387,0,0.309597523219814,0,0,0,0,0,0,0,0,0,0,0
"185","Loop Road Site 1",25.319444,-80.795278,24.5358337428835,25.193889231152,0,0,0,0,0,0,0,0,8.38323353293413,0,0,0,0,0,0,0,0.598802395209581,3.59281437125748,0,0,0,1.79640718562874,0,0,0,0,0,0,0,0,0,0,0,0,19.1616766467066,0,0,0,0,0,0,0,62.874251497006,0,0,0,0,0,0,0,3.59281437125748,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","Taylor Creek Site 1A",25.197778,-80.643333,24.5358337428835,25.193889231152,0,0,0,0,0.675675675675676,0,0,0,9.45945945945946,0,0,0,2.7027027027027,0,0,0,0,3.37837837837838,0,0,0,0.675675675675676,0,0,0,0,0,0,0,0,0,0,0.675675675675676,6.75675675675676,52.027027027027,0,0,0,0,0,0,0,19.5945945945946,0,0,0,0,0,0,0,4.05405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","Taylor Slough Site 2",25.205556,-80.643889,24.5358337428835,25.193889231152,0,0.334448160535117,0,0,0,0,0,0,30.7692307692308,0,0,0,0.668896321070234,0,0,0,3.34448160535117,10.0334448160535,0,0,0,6.68896321070234,0,0,0,0,0,0,0,0,0,0,0,2.34113712374582,8.69565217391304,0,0,0,0,0,0,0,22.742474916388,0,0,7.69230769230769,0,0,0,0,5.68561872909699,0,0.668896321070234,0,0,0,0,0,0,0,0,0,0,0.334448160535117
"188","Taylor Slough Site 14",25.213056,-80.736389,24.5358337428835,25.193889231152,0,0,0,0,1.19760479041916,0,0,0,5.38922155688623,0,0,0,0,0,0,0,0.598802395209581,2.9940119760479,0,0,0,6.58682634730539,0,0,0,0,0,0,0,0,0,0,0,0,71.2574850299401,0,0,0,0,0,0,0,6.58682634730539,0,0,1.19760479041916,0,0,0,0,4.19161676646707,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","Rotenberger Site 1",26.363333,-80.849167,23.8955559412639,24.5588892698288,0,0,0,0,0,0,0,0,6.12244897959184,0,0,0,0.680272108843537,0,0,0,0,32.6530612244898,0,0,0,8.16326530612245,0,0,0,0,0,0,0,0,0,0,0,0,1.36054421768707,0,0,0,0,0,0,0,44.8979591836735,0,0,5.4421768707483,0,0,0,0,0.680272108843537,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","Davitt Pond",42.7,-73.53,8.38972234458973,9.1661112734841,0,2.71186440677966,0,0,4.40677966101695,0,0,0.677966101694915,0,19.6610169491525,0,0,0.677966101694915,0,3.38983050847458,0,0,0,0,0,1.35593220338983,0.338983050847458,0,0,0,4.40677966101695,0,0,0,0.338983050847458,0,0,0,0.338983050847458,0,0,2.3728813559322,0,0,1.35593220338983,0.338983050847458,2.71186440677966,7.45762711864407,0,0,6.10169491525424,0,1.35593220338983,0,0.338983050847458,26.7796610169492,0.338983050847458,0.338983050847458,0,0,0,0,0.338983050847458,2.3728813559322,0,0,0,6.44067796610169,3.05084745762712
"191","Knickerbocker Lake",42.47,-73.68,8.94916683625844,9.68055573031307,0,4.72972972972973,0,0,0,0,0,0,0,23.9864864864865,0,0,2.36486486486486,0,0.337837837837838,0,0,0.337837837837838,0,0,0.675675675675676,1.68918918918919,0,0,0,2.02702702702703,0,0,0,1.35135135135135,0,0,0,0,0,0,4.05405405405405,0,0,0,0.675675675675676,0.675675675675676,6.41891891891892,0.337837837837838,0.337837837837838,7.43243243243243,0,5.06756756756757,0,0.675675675675676,22.972972972973,0,1.68918918918919,0,0,0,0,0,5.40540540540541,0,0,0,2.7027027027027,4.05405405405405
"192","Lyons Pond",42.53,-73.58,8.38972234458973,9.1661112734841,0.384615384615385,4.23076923076923,0,0,0.384615384615385,0,0,0,0,16.1538461538462,0,0,4.23076923076923,0,2.30769230769231,0,1.92307692307692,0,0,0.384615384615385,2.30769230769231,0.384615384615385,0,0,0,4.61538461538462,0,0,0,0.769230769230769,0.384615384615385,0,0,0,0,0,0.384615384615385,0,0,1.15384615384615,0.384615384615385,3.84615384615385,10.3846153846154,0.384615384615385,0,8.84615384615385,0,1.53846153846154,0,0.384615384615385,23.4615384615385,0,0,0,0,0,0,0,2.69230769230769,0,0,0,5.76923076923077,2.30769230769231
