"","Time","MAT5180","MAT 86-15","WAPLS 51-80","WAPLS 86-15","WA5180","WA 86-15"
"21",8230,10.4050001608,10.8941668622,13.1873753913703,13.7360726845027,13.1873753913834,13.7360726845151
"22",8298,10.5181112888,11.0487224106,13.0407898513112,13.5902964594934,13.040789851324,13.5902964595056
"23",8366,11.454222412,11.9951668726,13.0718953727255,13.6261785490273,13.0718953727384,13.6261785490395
"24",8407,12.8972224298,13.3618335658,13.0384056963661,13.5923961461448,13.0384056963789,13.5923961461569
"25",8448,11.786666851,12.2877224444,12.7889130650184,13.3473340265593,12.7889130650308,13.347334026571
"26",8488,12.4198890882,12.8784446628,13.055984738474,13.6070824644143,13.0559847384868,13.6070824644264
"27",8528,11.1206112828,11.6421668702,12.8714145992517,13.4280564303448,12.8714145992642,13.4280564303567
"28",8569,9.502222372,10.0669446252,13.1354075475323,13.6879070918566,13.1354075475453,13.6879070918689
"29",8665,9.854222392,10.4485001938,12.5471651021146,13.1087582422573,12.5471651021266,13.1087582422687
"30",8763,8.7240556928,9.3180001748,12.84092819488,13.3945570491697,12.8409281948924,13.3945570491816
"31",8864,10.0829446158,10.6820557464,12.6073403445307,13.1707939670652,12.6073403445428,13.1707939670767
"32",8965,9.966833492,10.5401668492,12.6794479027093,13.2343890657305,12.6794479027215,13.2343890657421
"33",9060,9.6585001536,10.2531668456,12.11057362539,12.6789594412695,12.1105736254013,12.6789594412802
"34",9153,8.8735556964,9.4470557292,12.746074982232,13.2999921832474,12.7460749822443,13.2999921832591
"35",9245,9.6101112606,10.129777963,12.894671122475,13.4401130696546,12.8946711224876,13.4401130696665
"36",9333,8.8568334754,9.4316112804,12.6067094209056,13.1592132785162,12.6067094209177,13.1592132785276
"37",9425,8.914444603,9.4906668286,12.4472891353492,13.0098846067267,12.447289135361,13.0098846067379
"38",9536,8.8568334754,9.4316112804,12.6043845252342,13.1543123822648,12.6043845252462,13.1543123822762
"39",9642,9.9001112746,10.4546112968,12.437059019235,12.9851016654689,12.4370590192468,12.9851016654801
"40",9757,8.6409445974,9.223666823,12.4231778898252,12.9729394012631,12.423177889837,12.9729394012742
"41",9873,10.0907779512,10.6606668572,12.1517053574052,12.6961212844489,12.1517053574165,12.6961212844597
"42",9986,9.7288890598,10.3012224004,12.2078048346933,12.7639534141264,12.2078048347047,12.7639534141372
"43",10094,8.5117779326,9.1036668174,11.8715130787655,12.4318395423495,11.8715130787764,12.4318395423598
"44",10190,8.568333478,9.15372238,12.5193016706803,13.0685829376761,12.5193016706922,13.0685829376874
"45",10291,8.6409445974,9.223666823,11.9184992516217,12.4764000696844,11.9184992516326,12.4764000696948
"46",10395,10.9953335188,11.5565001914,12.1989667820078,12.7528499917397,12.1989667820192,12.7528499917505
"47",10503,8.7980557044,9.3827779408,12.6248785747439,13.1702756722594,12.624878574756,13.1702756722709
"48",10607,9.3004446242,9.8979446088,11.6369461696333,12.1966981773053,11.6369461696438,12.1966981773152
"49",10706,9.8435557292,10.4045557342,11.6947837411793,12.2564371222703,11.6947837411899,12.2564371222803
"50",10752,8.188166824,8.810055694,11.7883908564427,12.3459418419058,11.7883908564534,12.345941841916
"51",10793,7.601277923,8.294833471,11.5906544104775,12.1505310955543,11.5906544104879,12.1505310955641
"52",10875,8.1027223614,8.7270001528,11.2666687038517,11.8274743787805,11.2666687038616,11.8274743787899
"53",10953,7.093277908,7.8080001362,9.68861950662698,10.2712972095172,9.68861950663426,10.2712972095242
"54",11031,7.9528890416,8.61588903,9.310750185199,9.90298980081167,9.31075018520565,9.90298980081806
"55",11114,5.993333443,6.7623890128,7.17132069553313,7.78459322810684,7.17132069553626,7.78459322810991
"56",11196,6.8813890154,7.679166804,7.77581439147473,8.38551856025305,7.77581439147886,8.38551856025707
"57",11276,6.2788334512,7.057555683,7.91205232088977,8.51926818768396,7.91205232089412,8.51926818768818
"58",11352,5.1757778752,5.8671667642,7.59858753701069,8.20095474546524,7.59858753701452,8.20095474546896
"59",11420,5.4273889822,6.1781667756,8.04983337391619,8.64082231087161,8.04983337392076,8.64082231087602
"60",11470,6.2340556766,6.932777895,6.96747707785868,7.57379828192287,6.96747707786147,7.57379828192561
"61",11521,5.389277864,6.0702778908,4.31399862849543,4.94166779553834,4.31399862849386,4.94166779553698
"62",11571,6.1281667766,6.796222331,6.73197680015999,7.33992162855913,6.7319768001624,7.33992162856151
"63",11622,4.532722292,5.1341667534,3.68630773588147,4.31287221739257,3.68630773587886,4.31287221739022
"64",11673,4.7604445172,5.6327223372,3.75653578030126,4.39958626660155,3.75653578029877,4.39958626659934
"65",11725,2.9628889294,3.4931111718,2.41863561813581,3.07001702489595,2.41863561813112,3.07001702489166
"66",11775,1.3663333422,1.9028889204,3.43458932699303,4.06337557984384,3.43458932699001,4.0633755798411
"67",11827,1.9711111322,2.5037222662,2.43249349695229,3.06291902427539,2.43249349694762,3.06291902427109
"68",11879,0.8045555534,1.35127779,-0.210381859597876,0.45398205625058,-0.210381859606896,0.453982056242201
"69",11929,1.0305000036,1.5544444542,1.62726927796295,2.27223852621092,1.62726927795696,2.27223852620538
